seed,scale_decision_tree,scale_logistic_regression,scale_random_forest,scale_svm,impute_rf,xgb_native,xgb_full,xgb_train
477021467,0.0,0.0,0.0,0.0,0.005434782608695676,0.8369565217391305,0.8206521739130435,0.8206521739130435
1679709662,0.0,0.0,-0.005434782608695676,0.0,0.010869565217391353,0.8641304347826086,0.8695652173913043,0.8586956521739131
1224296690,0.0,0.0,0.005434782608695676,0.0,-0.005434782608695676,0.875,0.8532608695652174,0.8586956521739131
784163091,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8641304347826086,0.8532608695652174,0.8586956521739131
221287021,-0.005434782608695676,0.0,-0.010869565217391353,0.0,0.0,0.8586956521739131,0.8641304347826086,0.8641304347826086
1752409363,0.005434782608695676,0.0,0.0,0.0,0.005434782608695676,0.9130434782608695,0.9130434782608695,0.907608695652174
1490346767,0.0,0.0,0.0,0.0,0.0,0.8586956521739131,0.8695652173913043,0.8695652173913043
390900890,0.0,0.0,0.0,0.0,0.0,0.842391304347826,0.842391304347826,0.8260869565217391
1196672310,0.0,0.0,0.0,0.0,0.0,0.8586956521739131,0.8695652173913043,0.8641304347826086
192177716,0.0,0.0,0.0,0.0,0.0,0.875,0.8858695652173914,0.8858695652173914
1370399493,0.0,0.0,0.0,0.005434782608695676,0.0,0.8804347826086957,0.8532608695652174,0.8641304347826086
1566868218,0.016304347826086918,0.0,0.0,0.005434782608695565,0.005434782608695676,0.8641304347826086,0.8532608695652174,0.8532608695652174
1687238108,-0.005434782608695676,0.0,0.0,0.0,0.0,0.842391304347826,0.8532608695652174,0.8532608695652174
