seed,random,grouped,contamination
640425698,0.8403361344537815,0.7112970711297071,0.33613445378151263
1480668476,0.907563025210084,0.809322033898305,0.37815126050420167
1278484628,0.865546218487395,0.8495575221238938,0.3697478991596639
936391627,0.8697478991596639,0.8049792531120332,0.35714285714285715
1793945627,0.8529411764705882,0.7782258064516129,0.36134453781512604
5698259,0.9033613445378151,0.7857142857142857,0.36134453781512604
1320811065,0.8529411764705882,0.7975708502024291,0.42016806722689076
45755345,0.8697478991596639,0.78,0.3277310924369748
1052523138,0.8739495798319328,0.7958333333333333,0.35294117647058826
582558164,0.8991596638655462,0.8097165991902834,0.36554621848739494
1741023205,0.8445378151260504,0.7605042016806722,0.38235294117647056
2034983024,0.8823529411764706,0.8312236286919831,0.3697478991596639
297573082,0.8781512605042017,0.729957805907173,0.35714285714285715
1501856497,0.8529411764705882,0.7573221757322176,0.3319327731092437
353590483,0.8781512605042017,0.7791666666666667,0.39915966386554624
151898374,0.865546218487395,0.7811158798283262,0.3739495798319328
930831061,0.8697478991596639,0.7869565217391304,0.36134453781512604
1421661665,0.8781512605042017,0.757201646090535,0.3445378151260504
237329221,0.8529411764705882,0.7850877192982456,0.31932773109243695
1244344816,0.8613445378151261,0.8289473684210527,0.3277310924369748
220763390,0.8865546218487395,0.8065843621399177,0.38235294117647056
873437290,0.8529411764705882,0.768595041322314,0.37815126050420167
2074377956,0.8319327731092437,0.7575757575757576,0.31932773109243695
399037795,0.865546218487395,0.7942386831275721,0.3697478991596639
885881171,0.8823529411764706,0.7339055793991416,0.3403361344537815
1124905025,0.8487394957983193,0.773109243697479,0.3697478991596639
1945630487,0.8529411764705882,0.7583333333333333,0.3949579831932773
1072312721,0.8697478991596639,0.7877551020408163,0.3235294117647059
700960641,0.8739495798319328,0.8145161290322581,0.3403361344537815
1242205791,0.8697478991596639,0.8109243697478992,0.3949579831932773
709206213,0.8991596638655462,0.8089430894308943,0.3697478991596639
150792631,0.8865546218487395,0.7804878048780488,0.39915966386554624
81917935,0.8529411764705882,0.7932489451476793,0.35714285714285715
1423531748,0.8529411764705882,0.8174273858921162,0.36554621848739494
1410148909,0.8613445378151261,0.8451882845188284,0.3487394957983193
2127196113,0.9033613445378151,0.7982832618025751,0.3907563025210084
85640236,0.907563025210084,0.8049792531120332,0.3907563025210084
593616932,0.8823529411764706,0.7695473251028807,0.35294117647058826
1036118977,0.8823529411764706,0.7740585774058577,0.35714285714285715
1838822385,0.865546218487395,0.759493670886076,0.3235294117647059
1773174734,0.8697478991596639,0.7831858407079646,0.3697478991596639
2029477594,0.8781512605042017,0.7782258064516129,0.35294117647058826
1116356394,0.8823529411764706,0.8527131782945736,0.40756302521008403
333262566,0.8907563025210085,0.8138528138528138,0.40756302521008403
43121463,0.8613445378151261,0.7951807228915663,0.3487394957983193
1168234388,0.8823529411764706,0.7639484978540773,0.40336134453781514
58782912,0.8613445378151261,0.7575757575757576,0.35714285714285715
747706778,0.8571428571428571,0.7639484978540773,0.3865546218487395
652636424,0.8907563025210085,0.7692307692307693,0.4327731092436975
557379365,0.8025210084033614,0.7584745762711864,0.36554621848739494
35038454,0.8529411764705882,0.825,0.37815126050420167
1307094579,0.8781512605042017,0.7878787878787878,0.4117647058823529
641328687,0.8781512605042017,0.8319672131147541,0.33613445378151263
1029967937,0.8445378151260504,0.8085106382978723,0.36554621848739494
1276927708,0.8319327731092437,0.8158995815899581,0.3445378151260504
1842915955,0.865546218487395,0.8140495867768595,0.38235294117647056
99494448,0.8613445378151261,0.8200836820083682,0.35714285714285715
1818176082,0.8739495798319328,0.7735042735042735,0.3949579831932773
627770123,0.865546218487395,0.7848101265822784,0.37815126050420167
1822686936,0.8529411764705882,0.7324561403508771,0.36134453781512604
449510988,0.8697478991596639,0.7458333333333333,0.38235294117647056
654710547,0.8907563025210085,0.8158995815899581,0.3907563025210084
2052944477,0.8739495798319328,0.7860082304526749,0.35294117647058826
1745940059,0.8613445378151261,0.7426160337552743,0.40336134453781514
1337746162,0.8739495798319328,0.8068669527896996,0.33613445378151263
1616859554,0.8697478991596639,0.809322033898305,0.35294117647058826
2018558960,0.907563025210084,0.812,0.41596638655462187
1521566634,0.8823529411764706,0.7860262008733624,0.3949579831932773
1156354970,0.8403361344537815,0.7394957983193278,0.3235294117647059
635497189,0.8319327731092437,0.8081632653061225,0.31512605042016806
689506969,0.8865546218487395,0.7883817427385892,0.36134453781512604
909498462,0.8571428571428571,0.7540322580645161,0.3865546218487395
1481494771,0.8445378151260504,0.7729083665338645,0.36554621848739494
856436449,0.8739495798319328,0.825531914893617,0.3865546218487395
2117476630,0.8823529411764706,0.8189300411522634,0.3907563025210084
719945938,0.9033613445378151,0.7583333333333333,0.38235294117647056
1315903881,0.8613445378151261,0.7656903765690377,0.38235294117647056
1416542619,0.865546218487395,0.819327731092437,0.35714285714285715
1748300020,0.8739495798319328,0.8347826086956521,0.3487394957983193
534436561,0.8403361344537815,0.7777777777777778,0.35714285714285715
1973057460,0.8781512605042017,0.8076923076923077,0.35714285714285715
109077341,0.8781512605042017,0.7848101265822784,0.31932773109243695
1933252443,0.8739495798319328,0.8008474576271186,0.37815126050420167
1073942744,0.8739495798319328,0.8197424892703863,0.36554621848739494
1170645904,0.907563025210084,0.7787234042553192,0.40336134453781514
1864124409,0.907563025210084,0.8189655172413793,0.39915966386554624
85160275,0.8319327731092437,0.7876106194690266,0.33613445378151263
2125887773,0.8445378151260504,0.7370517928286853,0.4117647058823529
153123646,0.8613445378151261,0.8166666666666667,0.40336134453781514
861347482,0.8403361344537815,0.8151260504201681,0.3487394957983193
1337277525,0.8277310924369747,0.78099173553719,0.3865546218487395
1407216795,0.8781512605042017,0.7161016949152542,0.3907563025210084
1873096035,0.8697478991596639,0.8148148148148148,0.42436974789915966
323503005,0.8823529411764706,0.825,0.3739495798319328
1944803947,0.8613445378151261,0.8200836820083682,0.3697478991596639
1809624471,0.8781512605042017,0.8204081632653061,0.36554621848739494
52372625,0.8319327731092437,0.7868852459016393,0.36554621848739494
1684598997,0.8613445378151261,0.8065843621399177,0.3487394957983193
1046836037,0.865546218487395,0.8024193548387096,0.36554621848739494
1764511543,0.8907563025210085,0.8050847457627118,0.31512605042016806
1916129155,0.8739495798319328,0.7615062761506276,0.3907563025210084
889319620,0.865546218487395,0.8042553191489362,0.3907563025210084
859243063,0.8403361344537815,0.7949790794979079,0.35714285714285715
421821007,0.8865546218487395,0.7907949790794979,0.37815126050420167
1430130624,0.8781512605042017,0.7415254237288136,0.3697478991596639
2127670396,0.8613445378151261,0.7833333333333333,0.3949579831932773
1195809766,0.8529411764705882,0.7941176470588235,0.39915966386554624
1915183132,0.8991596638655462,0.7975708502024291,0.35294117647058826
678932049,0.8529411764705882,0.78099173553719,0.35714285714285715
1028221948,0.8739495798319328,0.7625,0.3907563025210084
1911187370,0.8571428571428571,0.7681818181818182,0.35714285714285715
1084594862,0.8613445378151261,0.8050847457627118,0.3865546218487395
1378254408,0.8739495798319328,0.7805907172995781,0.3235294117647059
949567492,0.9033613445378151,0.8401639344262295,0.37815126050420167
376653715,0.8907563025210085,0.7593360995850622,0.3865546218487395
702845247,0.8571428571428571,0.763265306122449,0.35294117647058826
1120083541,0.865546218487395,0.8042553191489362,0.3739495798319328
37473694,0.8571428571428571,0.7330508474576272,0.31932773109243695
1863364304,0.8739495798319328,0.7605042016806722,0.42436974789915966
509702858,0.8781512605042017,0.7510729613733905,0.35714285714285715
577156664,0.8907563025210085,0.7829787234042553,0.35294117647058826
82411108,0.8697478991596639,0.8106995884773662,0.3865546218487395
1507380408,0.8781512605042017,0.7899159663865546,0.3487394957983193
1689961409,0.8739495798319328,0.7608695652173914,0.3739495798319328
1604234904,0.8781512605042017,0.7676348547717843,0.3487394957983193
132774780,0.8865546218487395,0.7615062761506276,0.3949579831932773
1456718291,0.8823529411764706,0.7735042735042735,0.35294117647058826
488388183,0.8697478991596639,0.7489711934156379,0.37815126050420167
246787963,0.8991596638655462,0.8177966101694916,0.3865546218487395
441476653,0.907563025210084,0.8271604938271605,0.3907563025210084
174239938,0.8697478991596639,0.8298755186721992,0.35714285714285715
1117940921,0.8907563025210085,0.7615062761506276,0.42016806722689076
1525623065,0.9033613445378151,0.7669491525423728,0.31512605042016806
912631776,0.8781512605042017,0.8291666666666667,0.38235294117647056
389776827,0.8949579831932774,0.7883817427385892,0.44537815126050423
1635895018,0.8697478991596639,0.8375,0.3865546218487395
